,color,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
10,#007c30,0.3495306,0.19708087,-0.05888684,0.78840125,0.004136237,-0.45074925,0.041400068,-1.1184586,0.28557712,-0.14026572,-0.27032074,-0.080382235,0.6007766,-0.5428694,0.63932383,-0.25933337,-0.69502056,-0.5562459,0.052107506,0.04177073,0.083032705,-0.3043759,-0.94273084,-0.21882677,-0.45084396,0.61344177,-0.29217646,0.19833578,-0.2571314,-0.71257514,0.51666665,-0.4542031,-0.5386236,0.61339974,-0.4917,0.5261186,0.20269053,-0.06920217,0.9156673,-0.035144255,0.29320496,0.22552268,-0.18391904,0.26811633,0.7236505,-0.15515786,0.20135145,0.23000519,-0.11655184,-0.23150547,1.2264311,0.06507487,0.18460955,0.055715144,-1.0437655,-0.21036077,1.274707,0.24380177,-0.15877396,0.6856189,-0.008638814,-0.21493708,-0.26742452,-0.5376603,-0.30919722,-0.0023503397,-0.42457417,-0.08163781,-0.36302048,1.1023633,-0.32891136,-0.32103467,0.1131335,-0.44424585,1.2247182,0.14426847,-0.67628276,0.52219486,-0.5000102,0.47833166,-0.92250127,0.12301356,-0.1521367,-0.37662467,0.2437751,1.1606591,-0.6417882,-0.046977982,0.057692863,0.5713968,-0.04266876,1.868556,0.24924603,-0.21936138,0.843989,-0.29255792,-0.3844237,-0.40127283,0.6974516,-0.13707954,-0.2828336,0.3599183,-0.2987835,0.011995724,-0.9576841,0.0753887,0.045023635,1.2322708,-0.0043376763,-0.11267582,-0.679678,0.5199471,-0.3185213,0.41765103,0.20428331,1.0698134,0.4435711,0.5362146,-1.2801747,-0.13677226,-0.6705872,0.061213672,-0.38070607,0.014886793,-0.1390318,-0.26759112,-1.2166232,0.9508537
11,#007c30,0.8244495,-0.58267015,0.078142606,0.5431878,0.046403546,0.51700085,-0.06264525,-0.5125105,0.35322237,-0.17763491,-0.26772222,-0.29321343,0.8810746,-0.95191205,-0.17979535,-0.13093801,-0.72028595,-0.4963523,-0.2720824,-0.051119443,-0.1641665,0.4815973,-0.71562195,-0.60859346,0.10486215,-0.08013437,-0.694328,0.07989657,0.18642505,-0.34698394,0.18304229,0.16786472,0.2779619,0.8857363,0.033953276,0.6308568,-0.44147128,-0.14749488,0.10481081,0.8167016,0.62358326,0.12677422,-0.03212588,-0.21885043,-0.063007236,-0.340557,1.0576346,-0.22077046,-0.824477,0.14808041,1.294194,-0.31065226,0.5171761,-0.104625344,-0.39562172,-0.08125239,0.510544,-0.035126835,0.332731,1.485979,0.2884051,-0.13723017,0.81648475,-0.6907831,-0.6749811,-0.12257933,0.4412959,0.4105996,0.14125645,1.6567581,-0.36330563,-0.30034155,1.603654,-0.3584423,1.525498,-0.8224864,-0.472495,-0.54190916,-0.61325425,-0.3169153,-0.9880468,-0.014804949,-0.31139505,-0.15613554,-0.00047018295,1.4764079,-0.9640082,0.11185765,0.08141551,0.0976496,-0.08583073,0.4437144,-0.05550421,-0.05349703,-0.9438245,-0.46831697,-0.3779451,-0.20804282,0.30973265,0.6431421,-0.3997302,0.2749709,-0.565252,-0.5163037,-0.6783836,0.4556279,0.22512281,-0.5322013,-0.08619069,-0.13356592,-0.7175592,0.57237923,-0.04178503,-0.22208358,-0.27926505,0.88412005,0.83077073,1.2961857,0.062302254,0.008077815,-0.86831445,-0.4481698,-0.2883449,0.017664528,-0.21977879,0.2801923,-0.45017684,0.167484
12,#007c30,0.43001816,0.69464374,-0.19839941,-0.294718,0.21972951,0.09901931,0.20822819,-0.74095833,-1.267413,0.046552815,-0.95000523,-0.5267223,1.0270743,0.030904807,-0.099632,0.014092332,-0.3005873,-0.1761373,-0.10036136,-0.34902176,-0.40242848,0.16290292,-1.1830387,-0.026623404,-0.3431689,0.8078725,-1.0203317,0.18382536,0.17940164,0.4976715,0.22337532,-0.82154137,-0.88142234,1.2908548,-0.31665638,0.3693667,-0.39012071,-0.11851218,0.6622204,0.2612078,0.46365884,0.7495967,-0.27292797,0.0837757,0.68242264,-0.61253995,0.839668,-0.14947653,-0.55390936,0.0100090355,1.7035799,0.5401716,0.1809067,1.1808845,-0.09925863,-0.47939727,0.8922541,0.2464483,0.63051844,1.2978089,0.20720418,0.065498926,0.11611263,-1.1344224,-0.27830067,0.29149136,-0.068645835,-0.119354345,-0.21139462,0.8126652,-0.35485187,-0.03306335,1.026989,-0.049740553,0.6408048,0.71106565,-0.112002574,0.1093246,-0.17740136,-0.28935513,-0.44135046,-0.07550268,0.28772208,-0.23744725,0.25887,0.9997848,-0.25732523,-0.16515462,-0.55472076,-0.09707357,0.28848588,1.2654924,0.35821888,0.14180447,0.22198713,-0.7638922,-0.5465353,-0.28265923,-0.42926326,0.7115499,-1.1513685,0.33053043,-0.43824258,-0.14260902,-0.44010192,0.59373516,0.62687397,0.29692993,0.48721945,-0.20196055,-0.8607218,0.27026612,-0.13379562,-0.30772534,0.2403365,-0.12781173,0.33826,0.9262227,-0.9682363,-0.40555134,-1.4817019,-1.1731136,-0.3109809,0.022414973,0.6699201,-0.26809612,-0.88418657,0.42034802
13,#98c6ea,0.5292012,1.340059,-0.32842267,0.7418834,0.55351907,-0.69238096,0.3582879,-1.0367937,0.56630546,-0.32491803,-0.5200244,-1.0158993,0.38323247,-0.41764587,0.0011848019,-0.2626685,-0.5443968,-0.41034463,0.3346468,0.036912672,-0.0621672,-0.2976407,-0.6185072,-0.59513026,0.15749192,0.22313066,0.3067063,0.886998,0.21266739,-0.7816882,0.9804719,-0.72178954,-0.08432195,0.38511324,-0.19808315,0.19719994,0.07618765,-0.3005319,1.0120225,-0.72699106,0.40146938,0.060759816,-0.2861956,0.17708719,0.51972485,0.07774161,0.343297,-0.05032731,-0.65449554,-0.37767255,0.33686575,-0.093036175,0.74752074,0.6535705,-1.6643785,-0.32823673,1.3139824,0.84358543,-0.4381036,0.47338006,0.54958874,-0.22865206,-0.54475117,-0.77041405,-0.38113272,0.26317057,0.04006631,-0.73595476,-0.28435463,0.4412366,-0.16365963,0.0009792056,-0.39524132,-0.16829632,1.0784733,1.0957808,-0.115738936,-0.05974566,-0.19999957,-1.003957,-0.87843204,0.7097688,0.38590136,-0.45040435,0.3176398,0.8995336,-0.43266925,-0.17707118,0.20981084,0.12960424,0.15386474,1.0622182,0.08888048,-0.39855456,0.797802,0.106832646,-0.16900115,-0.25176364,1.0754368,-0.50611925,-0.8793691,0.3654053,-0.36315757,0.16101195,-0.9045167,0.48082379,-0.06612469,1.0470366,0.32706946,-0.41307816,-0.80613774,0.24765693,-0.17498751,-0.17491378,0.0693054,0.330582,0.8044826,0.80646735,-1.0725147,-0.4617701,-0.56201357,0.22619934,-0.68369895,-0.0060613854,0.7068928,-0.33780426,-1.0561336,1.2781553
14,#007c30,0.862363,0.5500701,0.5534442,-0.03928531,-0.03428344,-0.15667526,-0.09063885,-1.5705706,-0.97303826,-0.047844704,-0.53910553,-0.2731401,1.1659262,-0.02996739,-0.17137344,0.063824736,-0.657124,-0.22338848,-0.2570709,-0.4505648,-0.23235331,0.6616294,-0.7551443,-0.31324568,-0.932421,1.2513758,-0.30858123,0.1383974,-0.4248479,0.34209383,0.09351218,-0.6886038,-0.5280893,0.9770605,-0.24550904,0.20278811,-0.41838488,-0.06085248,0.7609578,0.27159384,0.45489478,0.91967034,0.09566782,0.05660247,0.25382352,-0.92210114,1.0172844,-1.0562298,-0.5355321,0.17722209,0.952514,0.5665227,0.07979711,1.1235931,-0.31461418,-0.35137847,0.08769747,0.14177704,0.43402848,1.1138296,-0.20004934,0.27924183,-0.3795885,-0.72006613,-0.3895855,0.26254705,0.033805616,-0.094248176,-0.06665039,0.7785429,-0.17837967,0.21229523,1.2852325,0.20021026,0.94989395,0.8309809,-0.12309719,-0.4377823,-0.72361237,-0.507347,-0.96750087,-0.17712966,-0.3043408,-0.1019171,0.6230478,0.95144194,-0.5100374,-0.11567443,-0.06801858,0.33197677,0.1363361,1.2786595,0.21967413,0.2736376,0.36665502,-0.6188157,-0.6464951,0.121302076,-0.036754597,0.69459796,-0.79956436,0.3185888,-0.86961436,0.065864906,-0.077970155,0.75546575,0.23623802,0.5812341,0.53949344,-0.2908056,-0.5907402,0.4649456,-0.011865106,0.033079155,-0.079191856,0.45435992,0.13390893,1.22923,0.32590023,-0.7650759,-1.671913,-0.6812274,-0.35476288,0.027713992,-0.013006774,-0.54609615,-1.0597771,0.0796101
15,#007c30,0.22006647,0.5974421,0.33206058,0.48086897,0.12484123,-0.21356076,0.018360624,-0.91369665,-0.43603915,0.06890317,-0.63409245,-0.8286537,0.8877845,-0.69344807,-0.019956797,0.027784381,-1.2852318,0.11905978,0.2799023,-0.3612124,0.041413605,0.6978407,-0.36082694,-0.82245165,-0.028168712,0.13514288,-0.18669471,0.20941553,0.14794514,-0.8131154,0.21290696,-0.13948968,-0.1791654,0.10829723,-0.18163292,0.40414605,0.08025368,-0.20715187,0.6658039,0.5156509,0.46103004,0.19215438,-0.24341346,-0.6398821,-0.5534691,-0.40116134,1.1959687,-0.28558603,-0.4722725,-0.00083882554,0.44691622,-0.2416174,0.8823417,0.9654334,-1.1025093,-0.48874822,0.38557172,0.08062898,0.4921942,1.3865905,0.5517689,-0.0043788813,0.1079232,-0.5055643,-0.5777716,0.66822195,0.36786225,0.12313118,-0.19243643,0.2883061,-0.22628541,-0.52064794,0.6766222,-0.22550161,1.3901188,0.31602696,0.10194818,-0.27411053,-0.29018125,-0.6893457,-0.39757133,0.23014736,-0.26186043,-0.016190482,0.1827595,1.071346,-0.5161982,0.035316985,-0.546925,0.44936448,0.289847,0.17643546,-0.4074326,0.15090124,-1.3984455,-0.48253763,-0.47439602,-0.0136258565,0.57097894,0.121567056,-0.70920074,0.30991727,-0.8301659,0.03115733,-0.24859655,1.1692436,-0.24259534,0.004874063,0.2001024,-0.22705518,-0.36983204,0.6690549,0.3174673,0.004707985,-0.12723832,0.98677444,1.048332,1.5926622,0.12671995,-0.25419474,-1.7402221,-0.4905439,-0.24740301,0.01851774,0.5958889,-0.1586828,-0.68527085,0.09718598
16,#007c30,0.3047515,1.1281636,-0.07560812,0.17231369,0.26978377,-0.10538212,0.10881625,-0.82950914,-1.4537282,0.45684513,-0.58820647,-0.4153865,0.8708926,-0.16879632,-0.18010592,0.052953646,-0.794605,-0.07458805,-0.39949825,-0.22371472,-0.3445808,0.79937786,-0.91343343,-0.35887194,-0.1948878,0.27933204,-0.45059505,0.3789139,0.16448061,-0.2781564,0.121768475,-0.29163763,-0.8500674,0.39007407,-0.31717035,0.34607166,-0.8135163,-0.265061,0.3276779,0.41541207,0.38657993,1.0016466,-0.11870049,-0.3597776,0.12502094,-1.0629014,1.0666609,0.57873964,-0.7551424,-0.29519263,-0.035180073,0.4822894,0.33292332,1.8231604,0.46966946,-0.17659144,-0.088417426,0.106452025,0.72048026,1.0514345,0.60146797,0.128422,0.59483296,-0.51566195,-0.27986607,0.78232,0.4664553,-0.522987,-0.08274031,0.54062164,-0.29518065,0.30945224,1.0360259,0.0018610733,0.3673237,0.9694565,0.2152723,-0.66630894,-0.20928714,-0.36252418,0.19445719,-0.91999435,0.07379409,0.3453466,0.53142905,0.9833142,-0.28093678,-0.1798609,-0.30591866,0.027315572,0.47786555,0.40721726,-0.06523735,0.54319793,-0.9272845,-0.31992537,-0.6214664,0.3016392,-0.11924509,0.5152892,-1.0410069,0.24839658,-0.768895,-0.33041394,0.28049967,0.67701745,-0.602736,-0.7034929,0.48127353,-0.21559536,-1.2026311,0.36961603,0.10015746,-0.65147305,-0.5503955,0.47513914,0.7570203,0.97723234,0.41842145,-0.30848897,-1.2932866,-0.7780195,0.07070748,0.014049231,0.3343173,-0.07501144,-0.8610702,0.46567738
17,#005293,0.26981506,-0.59400386,0.49235263,-0.25188905,0.4001628,0.508108,-0.2923223,-0.21576932,0.69354194,-0.68083894,0.160845,-0.031826038,-0.47761226,-1.1711231,-0.3785318,0.041319747,-0.16554618,-0.087001316,0.110407524,-0.037894964,0.5487738,0.059881885,0.3303456,-0.46407983,-0.17395072,-0.47648636,0.1423107,-1.0887563,-0.23553786,0.20396227,-0.22642334,1.1658952,1.5914593,0.5404927,0.08039657,0.6680823,0.22168936,0.24257515,0.027499255,0.09245967,0.12432325,-0.50850105,-0.11128034,-0.008226641,-1.5056194,0.36842284,0.13226941,-0.8506859,0.288051,0.6113614,0.024540672,-1.1239058,-0.21872583,-1.1056426,0.36761954,-0.33749524,0.1009339,-0.1787118,0.6750699,0.51660085,-0.45882487,0.44338694,-0.03159997,-0.5537403,-0.109232515,0.43764213,0.97905993,0.7280481,0.21975711,-0.18510628,-0.34418538,-0.8343756,0.95242363,0.14339614,1.8185024,-1.2851325,0.6867514,0.7300441,-0.29549482,-0.2646737,-0.7892113,0.21589711,-0.41126144,0.36945245,0.0785837,-0.46407968,0.4681543,0.28670046,0.9511952,0.5339264,-0.0947677,-0.69340134,-1.1243933,-0.11702299,-0.29446152,-1.4071736,0.31882855,-0.18566266,0.09934707,0.7194972,-0.25917283,-0.32729462,-0.7443683,-0.25243986,-0.604542,0.32154772,0.1474414,-0.76149833,-0.4552712,-0.07533349,0.6126739,0.14624746,-0.08131197,0.045896467,0.11962169,0.7658951,0.041397847,1.2238514,-0.20430782,0.34854367,0.6186195,0.20926045,0.12106401,-0.007160282,-0.7507286,0.3967051,-0.08712999,-0.30478588
18,#c4481b,-1.296762,-0.5557813,0.40037298,0.11659928,-0.810399,-0.33815765,0.36178583,0.83038324,-0.2172142,-0.0899712,-0.020023098,-0.12126263,-0.20805424,-0.73558164,-0.5590366,0.04201582,-0.88173705,-0.036864895,0.5343041,-0.20284934,-0.5478658,0.2357396,1.0687815,-1.0923219,0.4196595,-0.328273,0.39689338,-0.3383098,-0.38953424,0.3374308,0.8245812,0.23529789,0.79445356,1.1065392,-0.036091916,-0.5735256,0.3047897,0.3568564,-0.45397788,0.681638,-0.002007539,-0.5415502,0.22461863,0.10246667,-0.3355395,0.6973409,0.44932586,-1.3026631,1.0179644,0.35045356,-0.17480509,-0.6107579,0.30651474,-0.35348773,-0.5566785,-0.4131322,0.10825129,-0.6032695,-0.10842838,0.05625026,-0.04508277,0.9351082,0.9425755,0.4125483,-0.52247363,-0.13403021,-0.3483207,0.98389,0.14782491,-0.62106913,0.3461616,-0.23195326,0.3437084,-0.939096,0.4577731,-1.4082053,-0.8757258,-0.58422333,0.9208091,0.9051588,0.3328885,0.9709838,-0.4476679,1.1308184,-0.60466015,-0.47150394,0.37548602,0.16204256,-0.13705511,0.7184387,0.16012861,-1.3569196,0.42082968,-0.03325384,-0.19346264,0.7532565,0.30348876,0.12250897,-0.825105,-0.0067253215,0.0916326,-0.35642612,1.0234681,-0.011606546,0.27825877,0.29470423,-0.06376203,-0.5161611,0.23722145,0.013093942,0.7714765,0.33546472,-0.12191722,0.28458485,-0.45485523,-0.013014812,-0.5198748,-0.21358424,0.4318302,-0.27008316,-0.8859198,-0.23197079,0.104501925,-0.0014624204,0.80318713,0.1749292,-1.0563225,-1.1780416
19,#007c30,0.42366916,0.21106736,0.19069338,0.61532986,0.2732868,-0.26408908,0.18653482,-0.7947219,0.31494865,-0.32850844,-0.47128028,-0.06628436,0.4559438,-1.3703529,-0.13561043,-0.2043206,-0.66864824,-0.7730944,0.27675495,0.24879728,0.19256939,-0.012133512,-0.5373991,-0.5174896,0.1800492,-0.8282219,-0.23459984,-0.36396113,0.117395975,-0.7074971,0.099495135,0.041985452,-0.0023394597,0.6057971,-0.36671427,1.0469116,-0.09180884,0.0034113396,0.23540328,0.47173834,0.5572835,-0.28012508,-0.082711756,0.30286214,-0.1513805,0.43583673,-0.021643857,-0.22587515,-0.3944938,-0.10178467,1.3917832,-0.6779267,-0.3749245,-0.80880576,-0.4884685,-0.34834406,0.9428482,0.21247096,0.01501752,1.4422668,1.3969855,-0.051248126,0.19246386,-0.68938696,-0.65287673,0.07919127,0.15758319,0.25875944,-0.100923076,1.0302973,-0.22842097,-0.59935915,0.8563403,-0.47379664,1.749348,-1.0150224,-0.057005662,0.2723751,0.08845949,-0.2505142,-0.6677965,0.14927259,0.14927323,0.31747323,0.66523165,1.0650045,0.18753016,0.19080472,0.6893145,-0.14729524,-0.109704345,0.46611318,-0.2968302,-0.1121427,-0.27142903,-0.55595785,0.052792877,-0.671217,0.13766943,0.5595075,-0.52116466,0.34479907,-0.4814211,-0.04893986,-0.6982343,0.052485514,0.3947864,0.2978933,-0.23723632,-0.23258457,-0.4481751,0.49470258,0.19222066,0.2823304,-0.05933774,1.0990613,0.29111096,0.947137,-1.9084933,0.4594677,-1.0577799,-0.2962393,0.102625705,0.009257727,-0.10104029,-0.021139825,-1.1945095,0.4559252
20,#007c30,0.44196084,-0.16837315,-0.29136196,0.3809273,-0.039205525,0.29610714,-0.2167371,-0.6610028,-1.1925398,-0.123296775,-0.19853398,0.20769535,1.3387862,-0.25784987,0.24533746,-0.08953777,-0.5879833,0.18913361,-0.26795036,-0.20868248,-0.16119865,-0.0246479,-1.0851418,-0.16159408,-0.14127918,0.43986994,-0.95028657,-0.40389138,-0.2490582,0.31284872,-0.07317746,-0.8277703,-1.446413,1.243418,-0.44666195,0.23189828,-0.09084842,-0.033533357,0.79893684,0.43620747,0.32349825,0.27108064,-0.3803831,0.05534003,0.35370055,-0.69536096,0.4464858,0.4465763,0.45097056,0.078096464,2.0541365,0.27298072,-0.3899334,0.8387489,0.28353876,-0.835549,0.6694656,-0.4376626,0.01226846,1.2230273,0.3819366,0.361574,0.78595763,-0.48388427,-0.23545143,-0.0041680294,-0.55053526,0.06724886,-0.30789334,0.51866704,-0.59464526,-0.26273188,0.71533674,-0.6568416,0.9845011,0.114497446,-0.16498156,0.6262762,-0.0063981926,0.6082652,-0.7420431,-0.16309823,-0.26752216,0.036456823,0.57328016,0.97485787,-0.3497253,-0.09568498,-0.16086039,0.3209268,0.20859678,1.1424319,0.31226885,0.3120346,-0.49422455,-0.8281916,-0.7141231,-0.088201806,-0.21193835,0.56080884,-0.6585546,-0.05757572,-0.31321698,-0.1811343,-0.23859948,0.38085473,0.5180242,0.3167384,0.046464853,-0.13071749,-0.7412057,0.46910334,-0.1923333,-0.45168415,-0.20227414,1.0174552,0.3078864,0.9832924,-0.6358475,0.100568175,-1.2003855,-0.72845334,0.17151734,0.025949392,0.24778965,-0.028501337,-0.63037586,0.7938468
21,#007c30,1.4184691,-0.35472545,0.8042685,-0.512196,0.00988836,0.4129873,-0.15293035,-1.2670795,0.6108313,-1.2381762,-0.216521,-0.41905308,0.82884985,-1.0448385,0.25749394,-0.08716762,-0.90692735,0.06691551,-0.011781351,0.11771127,-0.38694155,-1.0895776,-0.3441297,-0.6082036,0.19905668,-0.10180444,-0.534253,-0.5278471,-0.20995052,-0.60418123,0.87461394,0.10650133,-0.36085963,0.67261916,-0.23527682,0.55238944,0.018249221,0.16822708,0.46921387,0.2900867,0.40088403,0.6216995,0.2466234,0.81648463,0.057082094,0.031234128,0.28275508,-1.1634365,0.019641137,0.40557957,0.86651826,-0.33902362,0.23185135,-1.0669779,0.1172502,0.28910327,-0.0025756026,0.13936716,0.3320396,1.2644893,0.26060522,0.004204756,-0.7128028,-0.6785161,-0.4114278,-0.099548586,0.49516982,-0.31756565,0.031261653,0.5851889,0.13916208,-0.13758095,-0.45849887,0.1531663,0.8331415,-0.6348018,-0.3874278,0.32948348,-1.5252334,-0.6498049,-0.76581794,0.5109507,1.0532231,0.18220408,0.748477,0.18451175,-0.29848084,0.16817537,1.5994722,0.13645507,-0.34457165,0.1457804,0.06739085,-1.1032367,-0.36010996,-0.32363474,-0.34678286,-0.58914137,0.13543054,0.45181087,-0.03813821,-0.1556874,-0.3877917,0.029641809,-0.64126223,0.029662441,0.6189477,0.5761307,-0.15404627,-0.10211877,0.1059565,0.55141246,-0.089756526,0.29691574,1.2555588,0.070713684,-0.17016102,1.1844624,-0.44318348,0.1234831,-0.19639626,0.52438736,-0.55957067,0.029144924,-0.7375765,-0.42753115,0.23297201,0.46237347
22,#007c30,0.2879465,0.7516974,-0.25814503,0.41556838,0.43575364,0.5046676,-0.13818802,-0.8131526,-1.3407649,0.36418766,-0.5966319,-0.19321051,0.61773217,-0.39860916,0.45249757,0.09862373,-0.90787524,0.62753254,-0.115043506,-0.13591218,-0.03957165,-0.056217175,-0.9304975,-0.0576687,-0.13248925,0.71664584,-0.56944895,0.080069646,0.11238537,-0.97096306,0.06176187,-0.47251636,-1.0231807,0.4374633,-0.587838,0.5946207,0.08313721,-0.18705675,0.90991074,0.5832566,0.25442612,0.8381182,-0.2951963,-0.5430256,0.44693565,-0.6987545,1.3360068,0.56125325,0.13096902,0.35482553,-0.0014417437,0.007521064,0.45447534,1.3009316,0.8324751,-0.24207456,0.13895403,-0.4606489,0.35557848,1.1586888,0.17047761,-0.08930179,0.1837293,-0.4577638,-0.07546144,0.9717594,0.4300319,0.41960934,-0.45343858,0.51077837,-0.43030185,-0.66550934,0.09313578,-0.4322847,0.4368604,0.44565827,-0.24856336,-0.11962162,-0.20763662,-0.08946401,0.14090239,-0.56783456,0.11674911,0.2535988,0.11676369,0.81478995,-0.65861416,0.017975558,-0.2069756,-0.122505285,0.5844267,0.49854785,-0.034905814,-0.58083355,-1.1371057,-0.52825385,-0.8035628,0.09672248,-0.1373076,0.28523535,-0.8715062,-0.06867524,-0.28484297,-0.23862419,-0.08809798,0.86016124,-0.44474345,-0.23956959,0.09209676,-0.13396527,-0.7699124,0.90114635,0.049181536,-0.36211893,-0.07629642,0.81500536,0.9589583,1.1211271,-1.0448599,-0.15487555,-1.3284296,-0.1662112,-0.12213452,0.031230273,-0.31586686,-0.38651317,0.21024676,0.7910852
23,#007c30,0.08019451,0.85283035,-0.03512959,0.45426163,0.46221793,0.29686028,-0.04657433,-0.8467255,-0.3553771,0.27506068,-0.65945834,-0.33149272,0.90672404,-0.8069384,0.2679433,-0.0105592,-0.8895267,0.8483003,0.030563705,-0.16903533,-0.18781362,0.21067485,-0.8674105,-0.3509146,-0.34144154,0.55553144,0.28461522,0.31012264,0.3530956,-1.6001626,0.15631017,0.07970961,-0.35492027,0.5687862,-0.4238509,0.45631102,-0.28123125,-0.30617288,0.5433677,0.40318298,0.4787359,0.70448756,-0.15008265,-0.54065925,-0.00933999,-0.5429659,0.49077758,-0.5227073,-0.7835585,0.6068309,-0.20998107,0.15729524,0.36124763,0.8991435,-0.42004657,-0.09728513,-0.011202052,-0.07626549,0.41561255,1.4901574,0.32658866,0.3327517,-0.29434574,-0.19582784,-0.33815095,0.8339674,0.5800886,0.7786933,-0.25807363,0.9707734,-0.2576143,-0.433631,0.41252962,-0.3950988,0.2854381,0.57061124,-0.23684692,-0.73289895,0.08816882,-0.31956547,0.03978186,-0.42048222,0.12762363,0.009407635,0.41829664,1.577032,-0.8101751,-0.046013467,-0.3017425,0.20579763,0.48724,0.44368783,-0.13114674,-0.5023519,-0.65968525,-0.39714098,-0.66118056,-0.05735862,-0.055759583,0.54633546,-1.1915252,0.25553584,-0.29376936,-0.13812403,-0.27497822,0.7976081,-0.4290746,-0.29011387,0.2576884,-0.15612882,-0.64493185,0.93964744,0.17137077,-0.23948745,-0.24126267,0.6238051,0.54984516,0.779346,-0.08965533,-0.27816793,-1.5920236,0.17807241,-0.24417578,0.024955569,-0.33115333,-0.45152983,-0.5828975,0.42159706
24,#007c30,0.041186735,-0.052619673,0.2906785,0.29670095,-0.06524615,-0.1070168,-0.13339728,-0.89405954,-1.2233486,0.12516038,-0.8637406,0.015534823,1.1201383,-0.43075222,0.38577077,0.094971456,-0.97069496,0.25582403,-0.11974968,-0.24259186,-0.3483278,0.17186964,-0.9885918,-0.33234796,-0.5285278,1.2191199,-0.2732386,-0.13903138,-0.30912387,-0.43741396,-0.019383319,-0.49460477,-1.1124974,0.92065156,-0.55640787,0.2089522,-0.018879114,-0.021553488,0.78187823,0.57303613,0.33024472,1.0489907,-0.13612644,0.011279651,0.2695194,-0.5711275,1.1920656,-0.54687357,0.2830914,0.625786,0.5907964,0.14082803,0.014563503,0.7094174,0.39030007,-0.24394289,-0.15251923,-0.39653316,0.3407181,1.427492,0.18416731,0.78537625,-0.061231792,-0.46325618,-0.31873214,0.794888,0.1012277,0.7462203,-0.3606017,0.8882449,-0.3849043,-0.44090712,0.77141964,-0.35413814,0.6840452,-0.036279444,-0.71650726,0.06883037,0.01690818,0.44191036,-0.29840556,-0.24957114,-0.12012804,0.34046188,0.5449573,1.0916121,-0.333289,0.07845823,0.083980456,0.22564635,0.36585036,0.8572422,0.10549023,-0.29322976,-0.52838135,-0.3894971,-0.76475686,-0.20301689,-0.58284324,0.60860217,-0.93845844,-0.03606953,-0.39095926,-0.051010303,-0.23202899,0.7316399,-0.097218506,-0.13745542,0.18181047,-0.22136554,-0.3588339,0.97815204,0.2104161,-0.07301873,0.31313214,0.875479,0.47632456,0.8356162,-0.9219709,-0.39827216,-1.8280842,-0.51731396,0.028643325,0.03745651,-0.13558215,-0.5281298,-0.8364686,0.3068296
25,#dad7cb,0.92730266,-0.4905341,0.33471265,0.22470513,0.8667113,0.034171864,-0.42879558,-0.27007023,0.31826118,-0.19243063,-0.5724883,0.22768155,-0.49896693,-0.6403026,-0.46620908,0.14610991,-0.38095748,0.26773643,0.10739014,-0.06506267,0.26431882,0.4183613,0.0685271,-0.424271,-0.23413968,-0.7770213,0.9656844,-0.62814033,-0.1339683,-0.3963708,-0.32859674,1.1552304,1.0988274,0.6392005,-0.2549777,0.895055,-0.3067507,0.2889482,0.254657,0.07032527,0.11893139,-0.1737717,0.14073221,0.15466584,-0.33467716,0.32477224,-0.48874006,-0.6754712,-0.09646506,1.1799116,0.19238727,-0.9311542,-0.24638821,-0.67575127,-0.16458899,-0.42493242,-0.7574598,-0.22179411,-0.30748117,0.36503,-0.27990225,0.3564825,0.028476343,-0.5303526,0.16997781,0.20903379,1.772955,0.8148674,-0.1199219,0.48912206,-0.22491567,-0.77702326,0.4521738,0.20287524,1.3120158,-0.765145,0.86621374,0.097210936,0.1835812,-0.4986842,-0.6652405,-0.124380045,-0.03863197,0.17743361,-0.22832006,0.34292707,0.20579736,0.3702855,1.5273666,0.64008224,0.059982117,-1.0028528,-0.65239865,-1.033383,-0.47992885,-0.86061203,0.23442587,-0.039789796,-0.31712234,1.1439198,-0.7749815,-0.3817428,-0.22368047,-0.32053325,-0.08586138,0.50030804,-0.48419657,-0.90193,-0.3781115,-0.32147533,0.34979352,0.3390341,0.108143784,0.12145909,0.27398795,1.2246395,-0.26870945,0.5610946,-1.1551331,0.2637836,-0.1394377,0.39177093,0.5278461,-0.0068051135,-1.5120578,0.31521,-0.5824015,0.113480665
